2025-02-05 09:36:22.516 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs\project_log.log
2025-02-06 19:11:28.694 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just found recipe! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:11:28', 'category': 'food', 'sentiment': 0.82, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-06 19:11:33.696 | INFO     | __main__:main:178 - {'message': 'I just shared an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:11:33', 'category': 'other', 'sentiment': 0.81, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-06 19:11:33.698 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:11:33', 'category': 'other', 'sentiment': 0.81, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-06 19:11:33.700 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:11:33', 'category': 'other', 'sentiment': 0.81, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-06 19:11:38.702 | INFO     | __main__:main:178 - {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-06 19:11:38', 'category': 'tech', 'sentiment': 0.38, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-06 19:11:38.704 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-06 19:11:38', 'category': 'tech', 'sentiment': 0.38, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-06 19:11:38.708 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-06 19:11:38', 'category': 'tech', 'sentiment': 0.38, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-06 19:11:43.710 | INFO     | __main__:main:178 - {'message': 'I just saw a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-06 19:11:43', 'category': 'humor', 'sentiment': 0.84, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-06 19:11:43.712 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-06 19:11:43', 'category': 'humor', 'sentiment': 0.84, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-06 19:11:43.714 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just saw a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-06 19:11:43', 'category': 'humor', 'sentiment': 0.84, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-06 19:11:48.717 | INFO     | __main__:main:178 - {'message': 'I just saw a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:11:48', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-06 19:11:48.719 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:11:48', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-06 19:11:48.721 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just saw a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:11:48', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-06 19:11:53.724 | INFO     | __main__:main:178 - {'message': 'I just loved Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:11:53', 'category': 'tech', 'sentiment': 0.61, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-02-06 19:11:53.726 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:11:53', 'category': 'tech', 'sentiment': 0.61, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-02-06 19:11:53.728 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:11:53', 'category': 'tech', 'sentiment': 0.61, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-02-06 19:11:58.730 | INFO     | __main__:main:178 - {'message': 'I just found a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-06 19:11:58', 'category': 'other', 'sentiment': 0.16, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:11:58.733 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-06 19:11:58', 'category': 'other', 'sentiment': 0.16, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:11:58.735 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just found a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-06 19:11:58', 'category': 'other', 'sentiment': 0.16, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:03.737 | INFO     | __main__:main:178 - {'message': 'I just tried game! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-06 19:12:03', 'category': 'gaming', 'sentiment': 1.0, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-06 19:12:03.738 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried game! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-06 19:12:03', 'category': 'gaming', 'sentiment': 1.0, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-06 19:12:03.741 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried game! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-06 19:12:03', 'category': 'gaming', 'sentiment': 1.0, 'keyword_mentioned': 'game', 'message_length': 32}
2025-02-06 19:12:08.744 | INFO     | __main__:main:178 - {'message': 'I just loved a movie! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:08', 'category': 'entertainment', 'sentiment': 0.31, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-02-06 19:12:08.747 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a movie! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:08', 'category': 'entertainment', 'sentiment': 0.31, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-02-06 19:12:08.750 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved a movie! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:08', 'category': 'entertainment', 'sentiment': 0.31, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-02-06 19:12:13.752 | INFO     | __main__:main:178 - {'message': 'I just loved a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-06 19:12:13', 'category': 'other', 'sentiment': 0.77, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:13.754 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-06 19:12:13', 'category': 'other', 'sentiment': 0.77, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:13.756 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-06 19:12:13', 'category': 'other', 'sentiment': 0.77, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:18.759 | INFO     | __main__:main:178 - {'message': 'I just tried a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-06 19:12:18', 'category': 'other', 'sentiment': 0.35, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:18.761 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-06 19:12:18', 'category': 'other', 'sentiment': 0.35, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:18.764 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-02-06 19:12:18', 'category': 'other', 'sentiment': 0.35, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:23.766 | INFO     | __main__:main:178 - {'message': 'I just loved Python! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:12:23', 'category': 'tech', 'sentiment': 0.13, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-06 19:12:23.769 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved Python! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:12:23', 'category': 'tech', 'sentiment': 0.13, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-06 19:12:23.771 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved Python! It was boring.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:12:23', 'category': 'tech', 'sentiment': 0.13, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-06 19:12:28.773 | INFO     | __main__:main:178 - {'message': 'I just found game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:28', 'category': 'gaming', 'sentiment': 0.79, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-06 19:12:28.776 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:28', 'category': 'gaming', 'sentiment': 0.79, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-06 19:12:28.778 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just found game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:28', 'category': 'gaming', 'sentiment': 0.79, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-06 19:12:33.781 | INFO     | __main__:main:178 - {'message': 'I just loved a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-06 19:12:33', 'category': 'other', 'sentiment': 0.37, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:12:33.783 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-06 19:12:33', 'category': 'other', 'sentiment': 0.37, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:12:33.785 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-06 19:12:33', 'category': 'other', 'sentiment': 0.37, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:12:38.788 | INFO     | __main__:main:178 - {'message': 'I just shared recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:38', 'category': 'food', 'sentiment': 0.93, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-06 19:12:38.790 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:38', 'category': 'food', 'sentiment': 0.93, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-06 19:12:38.793 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:38', 'category': 'food', 'sentiment': 0.93, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-06 19:12:43.796 | INFO     | __main__:main:178 - {'message': 'I just shared a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-06 19:12:43', 'category': 'other', 'sentiment': 0.82, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:12:43.797 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-06 19:12:43', 'category': 'other', 'sentiment': 0.82, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:12:43.799 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-06 19:12:43', 'category': 'other', 'sentiment': 0.82, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:12:48.801 | INFO     | __main__:main:178 - {'message': 'I just saw a movie! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-06 19:12:48', 'category': 'entertainment', 'sentiment': 0.22, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-06 19:12:48.803 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a movie! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-06 19:12:48', 'category': 'entertainment', 'sentiment': 0.22, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-06 19:12:48.804 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just saw a movie! It was amazing.', 'author': 'Eve', 'timestamp': '2025-02-06 19:12:48', 'category': 'entertainment', 'sentiment': 0.22, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-06 19:12:53.806 | INFO     | __main__:main:178 - {'message': 'I just loved a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:12:53', 'category': 'other', 'sentiment': 0.22, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:53.808 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:12:53', 'category': 'other', 'sentiment': 0.22, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:53.811 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:12:53', 'category': 'other', 'sentiment': 0.22, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-06 19:12:58.813 | INFO     | __main__:main:178 - {'message': 'I just saw a story! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:58', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-06 19:12:58.814 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a story! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:58', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-06 19:12:58.815 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just saw a story! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-06 19:12:58', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-06 19:13:03.817 | INFO     | __main__:main:178 - {'message': 'I just shared a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:03', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-06 19:13:03.820 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:03', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-06 19:13:03.822 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:03', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-06 19:13:08.825 | INFO     | __main__:main:178 - {'message': 'I just shared a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:08', 'category': 'other', 'sentiment': 0.26, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-06 19:13:08.827 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:08', 'category': 'other', 'sentiment': 0.26, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-06 19:13:08.829 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:08', 'category': 'other', 'sentiment': 0.26, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-06 19:13:13.831 | INFO     | __main__:main:178 - {'message': 'I just tried a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-06 19:13:13', 'category': 'other', 'sentiment': 0.01, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:13:13.834 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-06 19:13:13', 'category': 'other', 'sentiment': 0.01, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:13:13.836 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-06 19:13:13', 'category': 'other', 'sentiment': 0.01, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:13:18.838 | INFO     | __main__:main:178 - {'message': 'I just shared game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:18', 'category': 'gaming', 'sentiment': 0.65, 'keyword_mentioned': 'game', 'message_length': 36}
2025-02-06 19:13:18.840 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:18', 'category': 'gaming', 'sentiment': 0.65, 'keyword_mentioned': 'game', 'message_length': 36}
2025-02-06 19:13:18.841 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:18', 'category': 'gaming', 'sentiment': 0.65, 'keyword_mentioned': 'game', 'message_length': 36}
2025-02-06 19:13:23.843 | INFO     | __main__:main:178 - {'message': 'I just shared a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:23', 'category': 'other', 'sentiment': 0.64, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:13:23.847 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:23', 'category': 'other', 'sentiment': 0.64, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:13:23.850 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:23', 'category': 'other', 'sentiment': 0.64, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-06 19:13:28.852 | INFO     | __main__:main:178 - {'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:28', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-06 19:13:28.855 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:28', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-06 19:13:28.858 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:28', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-06 19:13:33.860 | INFO     | __main__:main:178 - {'message': 'I just tried Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:33', 'category': 'tech', 'sentiment': 0.62, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-06 19:13:33.862 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:33', 'category': 'tech', 'sentiment': 0.62, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-06 19:13:33.863 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:33', 'category': 'tech', 'sentiment': 0.62, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-06 19:13:38.865 | INFO     | __main__:main:178 - {'message': 'I just shared JavaScript! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:13:38', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-06 19:13:38.866 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared JavaScript! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:13:38', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-06 19:13:38.868 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared JavaScript! It was weird.', 'author': 'Charlie', 'timestamp': '2025-02-06 19:13:38', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-06 19:13:43.872 | INFO     | __main__:main:178 - {'message': 'I just tried JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:43', 'category': 'tech', 'sentiment': 0.85, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-02-06 19:13:43.873 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:43', 'category': 'tech', 'sentiment': 0.85, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-02-06 19:13:43.875 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:43', 'category': 'tech', 'sentiment': 0.85, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-02-06 19:13:48.877 | INFO     | __main__:main:178 - {'message': 'I just found game! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:48', 'category': 'gaming', 'sentiment': 0.17, 'keyword_mentioned': 'game', 'message_length': 35}
2025-02-06 19:13:48.879 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found game! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:48', 'category': 'gaming', 'sentiment': 0.17, 'keyword_mentioned': 'game', 'message_length': 35}
2025-02-06 19:13:48.882 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just found game! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:48', 'category': 'gaming', 'sentiment': 0.17, 'keyword_mentioned': 'game', 'message_length': 35}
2025-02-06 19:13:53.885 | INFO     | __main__:main:178 - {'message': 'I just saw travel! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:53', 'category': 'travel', 'sentiment': 0.02, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-06 19:13:53.886 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw travel! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:53', 'category': 'travel', 'sentiment': 0.02, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-06 19:13:53.887 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just saw travel! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-06 19:13:53', 'category': 'travel', 'sentiment': 0.02, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-06 19:13:58.888 | INFO     | __main__:main:178 - {'message': 'I just shared a story! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:58', 'category': 'other', 'sentiment': 0.41, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-06 19:13:58.890 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a story! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:58', 'category': 'other', 'sentiment': 0.41, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-06 19:13:58.893 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just shared a story! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-06 19:13:58', 'category': 'other', 'sentiment': 0.41, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-06 19:14:03.895 | INFO     | __main__:main:178 - {'message': 'I just tried recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-06 19:14:03', 'category': 'food', 'sentiment': 0.66, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-06 19:14:03.896 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-06 19:14:03', 'category': 'food', 'sentiment': 0.66, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-06 19:14:03.898 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just tried recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-06 19:14:03', 'category': 'food', 'sentiment': 0.66, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-06 19:14:08.901 | INFO     | __main__:main:178 - {'message': 'I just loved an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-06 19:14:08', 'category': 'other', 'sentiment': 0.93, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-06 19:14:08.903 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-06 19:14:08', 'category': 'other', 'sentiment': 0.93, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-06 19:14:08.905 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline_db': {'message': 'I just loved an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-06 19:14:08', 'category': 'other', 'sentiment': 0.93, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-06 19:14:13.907 | INFO     | __main__:main:178 - {'message': 'I just saw JavaScript! It was exciting.', 'author': 'Bob', 'timestamp': '2025-02-06 19:14:13', 'category': 'tech', 'sentiment': 0.94, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
